Date,ADANIPORTS.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFC.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,IOC.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHREECEM.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS
2010-01-18,122.33435821533203,170.02574157714844,202.50770568847656,662.5537109375,335.3439636230469,31.484935760498047,277.62445068359375,65.00674438476562,144.141357421875,329.7867431640625,,301.7223815917969,1120.2332763671875,54.99138641357422,390.8779602050781,78.40164947509766,432.27642822265625,163.9031524658203,,1155.3154296875,152.2620849609375,210.10464477539062,133.49337768554688,134.23045349121094,264.428955078125,48.924808502197266,66.2633056640625,99.49359130859375,211.24559020996094,622.5044555664062,274.76678466796875,1304.8436279296875,2188.8955078125,130.53961181640625,134.00396728515625,85.55199432373047,496.6651306152344,,192.47280883789062,2071.248046875,141.9347686767578,86.59822082519531,150.25010681152344,471.1144714355469,321.22015380859375,242.26364135742188,69.96854400634766,961.9696655273438,99.27804565429688,149.10443115234375
2010-01-19,119.17728424072266,168.0399932861328,202.1603240966797,678.0325317382812,341.4913024902344,30.552413940429688,277.4945983886719,63.66119384765625,144.72793579101562,324.4806213378906,,297.7944030761719,1081.304443359375,54.194034576416016,381.4756774902344,78.4537353515625,424.3406066894531,165.06748962402344,,1134.521728515625,148.39292907714844,208.59396362304688,133.82582092285156,139.21588134765625,259.4339294433594,47.72475814819336,66.09139251708984,98.32327270507812,212.90708923339844,617.8960571289062,269.1839294433594,1295.6690673828125,2206.114990234375,128.53565979003906,132.2633819580078,84.56989288330078,490.1152648925781,,193.96339416503906,2066.52099609375,139.0753631591797,85.2207260131836,149.4811248779297,471.2253112792969,312.61102294921875,238.07688903808594,71.28585815429688,958.8995971679688,97.7884292602539,147.39895629882812
2010-01-20,117.54691314697266,166.41404724121094,198.13816833496094,694.9428100585938,340.9104309082031,30.565929412841797,286.9738464355469,60.70731735229492,142.3387908935547,324.5752868652344,,292.3351135253906,1100.4478759765625,53.03660202026367,377.8087463378906,79.32820892333984,427.1719055175781,162.9243621826172,,1151.2587890625,150.89651489257812,210.51290893554688,135.75086975097656,142.8843994140625,261.57958984375,46.84721374511719,65.35088348388672,98.19134521484375,217.0484619140625,615.4320678710938,265.899169921875,1331.317626953125,2194.376953125,129.4952850341797,128.32357788085938,85.04275512695312,486.7273864746094,,192.78077697753906,2073.564453125,137.90074157714844,84.13298797607422,149.15684509277344,483.0863952636719,312.0906066894531,238.6521759033203,72.28023529052734,937.793212890625,96.35724639892578,144.92550659179688
2010-01-21,117.49979400634766,165.0568389892578,194.02455139160156,686.3731689453125,336.8445739746094,29.651424407958984,279.09613037109375,60.260536193847656,141.0842742919922,319.790283203125,,281.8605041503906,1029.185546875,52.2821159362793,373.1250915527344,77.14197540283203,411.9172058105469,158.8004608154297,,1127.09033203125,148.25637817382812,209.655517578125,131.84664916992188,138.46336364746094,258.380859375,47.03472900390625,64.66324615478516,95.71881103515625,209.3856964111328,573.35498046875,265.7599792480469,1326.2052001953125,2180.30908203125,126.16475677490234,125.98065948486328,82.67845916748047,476.1345520019531,,189.58985900878906,2000.6715087890625,137.10516357421875,82.59169006347656,145.04318237304688,478.87408447265625,308.5867614746094,235.94622802734375,70.81888580322266,906.9971313476562,95.42259979248047,141.51455688476562
2010-01-22,115.99193572998047,160.7757110595703,188.61288452148438,682.0596923828125,337.3769836425781,29.67845916748047,278.87969970703125,60.10285568237305,140.58334350585938,312.9681396484375,,277.0448913574219,1032.666259765625,51.6991081237793,367.3688049316406,79.67173767089844,407.1337890625,155.5950164794922,,1124.4996337890625,146.8908233642578,210.63540649414062,129.9911651611328,141.6615753173828,253.49903869628906,46.26969528198242,65.87981414794922,93.42498779296875,200.79306030273438,553.6423950195312,263.0323181152344,1318.628173828125,2182.72509765625,125.48735046386719,123.16806030273438,83.15131378173828,476.0442199707031,,186.30966186523438,1973.6324462890625,134.03045654296875,81.9659423828125,144.17227172851562,461.54443359375,303.4613037109375,242.39151000976562,70.65856170654297,875.5775756835938,93.49486541748047,139.63954162597656
2010-01-25,113.34375,161.8094940185547,186.2452850341797,661.1031494140625,332.4881591796875,29.439693450927734,286.4544677734375,59.887359619140625,139.80833435058594,309.7939147949219,,273.05029296875,1027.628662109375,51.060367584228516,367.8385314941406,75.20563507080078,402.6123046875,153.70237731933594,,1105.4442138671875,144.9334716796875,215.53485107421875,128.46041870117188,136.25282287597656,250.22158813476562,45.977169036865234,67.46662902832031,89.786376953125,192.9567108154297,560.6959838867188,248.67483520507812,1320.2259521484375,2176.899658203125,126.3341064453125,123.89191436767578,83.87879943847656,470.7139587402344,,186.68899536132812,1913.3115234375,135.20045471191406,80.9496078491211,142.4304656982422,450.7180480957031,302.80072021484375,223.524658203125,69.82218933105469,868.9576416015625,93.5240707397461,138.65219116210938
2010-01-27,110.32804107666016,160.7346954345703,177.84442138671875,637.5891723632812,315.4014892578125,28.561235427856445,279.5289611816406,58.28425979614258,134.74742126464844,297.0496520996094,,263.4190368652344,1013.5225830078125,48.7497673034668,360.2732849121094,68.75109100341797,389.6986999511719,148.18222045898438,,1056.8348388671875,136.6034393310547,211.77862548828125,121.73431396484375,131.83177185058594,246.27969360351562,45.549652099609375,67.67822265625,81.70909881591797,189.7205352783203,548.5073852539062,234.6654052734375,1250.48095703125,2215.43603515625,122.21331787109375,122.54914855957031,82.42381286621094,464.16400146484375,,177.41075134277344,1883.8377685546875,133.0009307861328,78.54317474365234,133.03578186035156,413.58306884765625,298.4245300292969,201.2276153564453,69.64097595214844,873.1788940429688,90.77851867675781,130.73316955566406
2010-01-28,110.48824310302734,164.2142791748047,186.26358032226562,642.666015625,310.6578674316406,28.633316040039062,271.52142333984375,56.99653244018555,136.63137817382812,301.1714172363281,,261.0444030761719,1056.023681640625,49.38850784301758,363.38629150390625,72.32193756103516,396.67950439453125,147.81573486328125,,1049.3009033203125,134.73716735839844,208.47149658203125,121.8503189086914,136.95831298828125,245.2462158203125,45.14463806152344,67.24185180664062,84.24547576904297,193.65110778808594,538.51953125,237.31175231933594,1258.2403564453125,2232.654052734375,120.83027648925781,121.82537078857422,82.86032104492188,468.50048828125,,178.80319213867188,1881.04248046875,135.3595733642578,76.64908599853516,131.76649475097656,432.6124572753906,297.80218505859375,212.39212036132812,70.84442138671875,884.7395629882812,92.12208557128906,134.3336639404297
2010-01-29,112.18458557128906,168.71405029296875,187.5251007080078,667.1343994140625,308.4312438964844,27.79540252685547,265.2452392578125,56.854610443115234,134.14370727539062,300.5555419921875,,271.20831298828125,1025.5216064453125,48.68547058105469,364.4801025390625,72.41588592529297,402.9334411621094,151.32269287109375,,1062.8682861328125,134.14540100097656,197.85598754882812,128.3908233642578,139.12179565429688,243.6468963623047,45.204647064208984,66.15750122070312,83.8794937133789,193.1551513671875,535.6416625976562,236.20909118652344,1268.4190673828125,2186.177734375,120.97137451171875,121.16777038574219,81.98733520507812,472.5885925292969,,183.56503295898438,1869.432861328125,137.8726348876953,76.86748504638672,128.6627197265625,420.566650390625,295.5739440917969,207.2040252685547,69.74085998535156,892.22265625,90.77851867675781,129.24713134765625
2010-02-01,115.72803497314453,174.66668701171875,194.26222229003906,654.0603637695312,319.4674377441406,27.89901351928711,269.4005126953125,61.39583969116211,136.6527862548828,308.9411315917969,,274.2265319824219,1029.0941162109375,50.485931396484375,373.1952819824219,72.60381317138672,403.4151916503906,148.4187774658203,,1077.832763671875,136.0116729736328,193.73233032226562,129.23353576660156,139.7332305908203,241.26014709472656,47.27472686767578,65.19218444824219,84.7433853149414,194.6554412841797,533.1587524414062,243.0803680419922,1277.0914306640625,2185.4873046875,119.27788543701172,121.73690795898438,82.16920471191406,472.2271728515625,,180.40980529785156,1882.98486328125,141.00344848632812,78.942138671875,133.3878631591797,428.510986328125,299.5687255859375,206.3730926513672,79.38722229003906,893.8534545898438,90.2527847290039,133.306396484375
2010-02-02,117.83905792236328,170.85006713867188,189.6458740234375,643.2769165039062,319.8062438964844,27.20525360107422,266.3272399902344,59.46162414550781,136.99957275390625,297.28656005859375,,271.65216064453125,1067.6563720703125,49.03269958496094,365.9454650878906,71.44493865966797,409.05224609375,146.50296020507812,,1069.3109130859375,137.5137939453125,193.11988830566406,126.63587188720703,142.55516052246094,240.14785766601562,47.64226150512695,64.63680267333984,82.93898010253906,186.94313049316406,525.3150634765625,236.73143005371094,1253.904296875,2209.56689453125,116.28607940673828,122.12926483154297,82.71481323242188,464.0511169433594,,176.58070373535156,1893.883544921875,141.6680145263672,77.65702819824219,131.4607391357422,423.6705322265625,296.4571228027344,202.15444946289062,77.6098861694336,921.7235717773438,88.61711883544922,130.29434204101562
2010-02-03,123.4310531616211,174.39793395996094,195.80709838867188,652.7052612304688,327.40570068359375,27.39896583557129,267.4959411621094,60.9753532409668,136.93963623046875,303.8719177246094,,270.4093933105469,1055.4281005859375,49.36278533935547,376.6588439941406,72.8648452758789,425.21112060546875,150.55264282226562,,1090.5479736328125,142.2478485107422,193.07907104492188,129.79788208007812,146.97622680664062,243.4204864501953,47.37975311279297,66.80546569824219,89.86298370361328,193.3286895751953,545.5355224609375,244.71688842773438,1257.2816162109375,2213.450439453125,118.45940399169922,125.3010025024414,82.16920471191406,467.0550231933594,,178.40597534179688,1896.82177734375,140.5308074951172,80.07186889648438,133.70285034179688,443.697509765625,302.298828125,205.37167358398438,80.5186538696289,932.2288208007812,91.91761779785156,133.97459411621094
